country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",16-12-2025 21:00,30.269444,78.044167,CO,37,42,39
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",16-12-2025 21:00,29.2124114,78.9611753,CO,34,48,46
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",16-12-2025 21:00,29.2124114,78.9611753,OZONE,1,2,1
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",16-12-2025 21:00,30.075911,78.2859547,PM2.5,61,208,104
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",16-12-2025 21:00,30.075911,78.2859547,SO2,3,3,3
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",16-12-2025 21:00,30.075911,78.2859547,OZONE,25,27,26
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",16-12-2025 21:00,23.685297,86.945968,PM2.5,131,240,173
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",16-12-2025 21:00,23.685297,86.945968,PM10,113,153,132
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",16-12-2025 21:00,22.49929,88.36917,OZONE,9,31,18
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",16-12-2025 21:00,22.627847,88.380669,PM2.5,84,238,137
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",16-12-2025 21:00,22.627847,88.380669,NH3,12,13,12
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",16-12-2025 21:00,22.51106,88.35142,OZONE,2,112,57
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",16-12-2025 21:00,22.5448082,88.3403691,NO2,21,21,21
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",16-12-2025 21:00,22.5448082,88.3403691,NH3,5,5,5
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",16-12-2025 21:00,22.5448082,88.3403691,CO,15,83,34
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",16-12-2025 21:00,26.6879226,88.4152495,PM10,47,152,88
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",16-12-2025 21:00,26.6879226,88.4152495,SO2,10,17,15
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",16-12-2025 21:00,28.6245479,77.3577104,NO2,33,79,50
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",16-12-2025 21:00,28.6245479,77.3577104,CO,32,110,42
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",16-12-2025 21:00,28.6245479,77.3577104,OZONE,29,84,58
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",16-12-2025 21:00,28.56923,77.393848,PM10,134,407,217
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",16-12-2025 21:00,28.56923,77.393848,OZONE,7,228,136
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",16-12-2025 21:00,25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",16-12-2025 21:00,25.425602,81.917152,CO,20,106,31
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",16-12-2025 21:00,25.494,81.863,CO,28,68,36
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",16-12-2025 21:00,22.5687319,88.2797276,PM10,152,316,215
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",16-12-2025 21:00,22.5687319,88.2797276,NO2,9,24,16
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",16-12-2025 21:00,22.5367507,88.3638022,NH3,7,13,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",16-12-2025 21:00,22.58157048,88.41002457,PM10,103,177,135
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",16-12-2025 21:00,22.58157048,88.41002457,NO2,1,39,23
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",16-12-2025 21:00,22.55664,88.342674,OZONE,24,89,59
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",16-12-2025 21:00,28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",16-12-2025 21:00,29.4723508,77.7194031,NH3,18,30,23
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",16-12-2025 21:00,28.5447608,77.3231257,PM2.5,191,500,349
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",16-12-2025 21:00,28.5447608,77.3231257,PM10,124,500,275
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",16-12-2025 21:00,28.5447608,77.3231257,NO2,20,122,72
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",16-12-2025 21:00,28.5447608,77.3231257,SO2,5,13,8
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",16-12-2025 21:00,25.44919916,81.82735986,CO,34,90,45
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",16-12-2025 21:00,25.3505986,82.9083074,PM2.5,60,251,141
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",16-12-2025 21:00,25.3505986,82.9083074,NO2,79,102,93
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",16-12-2025 21:00,25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",16-12-2025 21:00,25.32393,82.99687,SO2,26,29,27
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",16-12-2025 21:00,22.629801,88.352017,SO2,8,32,17
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",16-12-2025 21:00,22.554954,88.292568,NO2,8,20,11
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",16-12-2025 21:00,22.554954,88.292568,NH3,2,3,2
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",16-12-2025 21:00,22.6025571,88.3105664,NO2,17,88,52
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",16-12-2025 21:00,22.611968,88.347422,PM2.5,219,446,312
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",16-12-2025 21:00,23.697936,86.944395,NO2,11,65,28
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",16-12-2025 21:00,23.697936,86.944395,CO,16,78,37
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",16-12-2025 21:00,23.618183,87.105718,OZONE,6,53,32
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",16-12-2025 21:00,23.616515,87.119133,OZONE,8,14,12
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",16-12-2025 21:00,23.508764,87.35444,NH3,7,10,9
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)",16-12-2025 21:00,23.549395,87.300496,PM2.5,56,220,116
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-12-2025 21:00,17.72,83.3,OZONE,49,84,72
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-12-2025 21:00,27.103358,93.679645,NO2,6,7,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",16-12-2025 21:00,26.071318,91.87488,NO2,2,9,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",16-12-2025 21:00,26.071318,91.87488,OZONE,15,40,26
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-12-2025 21:00,26.10887,91.589544,PM2.5,65,142,92
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-12-2025 21:00,26.10887,91.589544,NO2,13,89,18
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-12-2025 21:00,26.10887,91.589544,SO2,2,22,13
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-12-2025 21:00,26.1875,91.744194,CO,13,88,39
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-12-2025 21:00,26.181742,91.78063,PM2.5,47,383,228
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",16-12-2025 21:00,26.446912,91.439057,PM2.5,129,184,154
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",16-12-2025 21:00,26.446912,91.439057,NO2,14,15,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",16-12-2025 21:00,26.446912,91.439057,SO2,6,8,8
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-12-2025 21:00,24.82827,92.79525,PM2.5,35,80,54
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-12-2025 21:00,24.82827,92.79525,NO2,20,25,23
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-12-2025 21:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-12-2025 21:00,24.82827,92.79525,SO2,4,9,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-12-2025 21:00,26.987634,94.636574,PM10,38,98,66
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-12-2025 21:00,26.987634,94.636574,NO2,30,51,40
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-12-2025 21:00,26.987634,94.636574,SO2,8,14,11
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-12-2025 21:00,26.146529,87.454184,SO2,3,21,12
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-12-2025 21:00,26.146529,87.454184,CO,4,34,17
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",16-12-2025 21:00,25.5626095,84.663264,OZONE,5,11,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",16-12-2025 21:00,24.75746,84.366208,PM10,108,306,151
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-12-2025 21:00,25.42742023,86.13886079,OZONE,9,57,28
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-12-2025 21:00,26.80365,84.51954,PM2.5,50,163,91
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-12-2025 21:00,26.80365,84.51954,NO2,7,9,8
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-12-2025 21:00,26.80365,84.51954,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-12-2025 21:00,25.251013,86.989001,PM2.5,42,100,72
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-12-2025 21:00,25.251013,86.989001,PM10,56,117,86
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-12-2025 21:00,16.536107,80.594233,CO,32,42,37
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-12-2025 21:00,16.509717,80.612222,NH3,4,8,7
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-12-2025 21:00,16.509717,80.612222,CO,32,35,33
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16-12-2025 21:00,16.554731,80.64911,SO2,14,18,15
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16-12-2025 21:00,16.554731,80.64911,CO,32,46,34
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-12-2025 21:00,17.72,83.3,PM2.5,132,226,176
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-12-2025 21:00,17.72,83.3,PM10,114,150,131
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-12-2025 21:00,17.72,83.3,NO2,13,86,43
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",16-12-2025 21:00,24.7955,84.9994,CO,40,109,76
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-12-2025 21:00,24.762518,84.982348,PM2.5,73,97,82
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-12-2025 21:00,25.697189,85.2459,PM2.5,173,254,216
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-12-2025 21:00,25.697189,85.2459,CO,4,49,29
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-12-2025 21:00,25.697189,85.2459,OZONE,5,124,76
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-12-2025 21:00,25.560083,87.553265,PM2.5,52,190,104
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-12-2025 21:00,25.560083,87.553265,PM10,47,121,88
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-12-2025 21:00,13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-12-2025 21:00,13.67,79.35,CO,4,70,42
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-12-2025 21:00,13.67,79.35,OZONE,1,17,7
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",16-12-2025 21:00,13.615387,79.40923,SO2,15,24,18
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",16-12-2025 21:00,13.615387,79.40923,CO,27,38,32
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-12-2025 21:00,16.536107,80.594233,NO2,16,20,18
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16-12-2025 21:00,16.5150833,80.5181667,OZONE,5,64,48
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",16-12-2025 21:00,13.20488,79.097889,CO,42,79,58
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",16-12-2025 21:00,13.20488,79.097889,OZONE,51,57,55
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",16-12-2025 21:00,14.465052,78.824187,NO2,20,26,24
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-12-2025 21:00,26.181742,91.78063,SO2,34,36,35
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-12-2025 21:00,26.349082,92.68449,NO2,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-12-2025 21:00,26.349082,92.68449,NH3,4,4,4
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-12-2025 21:00,25.265194,87.012947,NO2,6,8,7
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",16-12-2025 21:00,24.7955,84.9994,PM2.5,92,301,153
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",16-12-2025 21:00,11.654054,92.734055,PM10,24,70,36
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",16-12-2025 21:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-12-2025 21:00,21.371751,81.664929,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-12-2025 21:00,21.371751,81.664929,SO2,3,13,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-12-2025 21:00,22.06631475,83.33820077,SO2,5,17,8
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-12-2025 21:00,22.06631475,83.33820077,OZONE,5,161,77
India,Delhi,Delhi,"Alipur, Delhi - DPCC",16-12-2025 21:00,28.815329,77.15301,PM10,153,426,255
India,Delhi,Delhi,"Alipur, Delhi - DPCC",16-12-2025 21:00,28.815329,77.15301,SO2,2,7,4
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-12-2025 21:00,28.647622,77.315809,PM2.5,113,453,348
India,Bihar,Patna,"Samanpura, Patna - BSPCB",16-12-2025 21:00,25.596727,85.085624,SO2,3,4,4
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",16-12-2025 21:00,25.366336,87.117468,PM10,25,105,67
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",16-12-2025 21:00,25.366336,87.117468,NO2,4,6,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",16-12-2025 21:00,25.366336,87.117468,SO2,13,18,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",16-12-2025 21:00,25.0328,85.41948,CO,31,105,94
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",16-12-2025 21:00,25.892357,86.590325,NO2,5,8,7
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-12-2025 21:00,25.859655,85.77944,PM2.5,35,140,53
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-12-2025 21:00,25.859655,85.77944,NO2,8,10,9
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-12-2025 21:00,25.859655,85.77944,SO2,20,28,25
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",16-12-2025 21:00,24.952822,84.002396,NO2,2,4,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-12-2025 21:00,26.2271665,84.3570427,OZONE,5,6,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-12-2025 21:00,30.735567,76.775714,PM2.5,88,318,170
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-12-2025 21:00,30.735567,76.775714,NH3,13,17,15
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-12-2025 21:00,30.751462,76.762879,PM2.5,97,158,129
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-12-2025 21:00,22.12665,83.483212,CO,40,78,51
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-12-2025 21:00,22.1910172,83.5197009,CO,4,78,44
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-12-2025 21:00,22.1910172,83.5197009,OZONE,2,146,81
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-12-2025 21:00,21.258815,81.578979,NO2,59,97,82
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",16-12-2025 21:00,21.219665,81.630094,SO2,6,32,9
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",16-12-2025 21:00,21.237755,81.705301,PM10,53,109,90
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-12-2025 21:00,21.224231,81.40835,CO,37,105,57
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-12-2025 21:00,22.118125,83.140608,PM10,39,240,100
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-12-2025 21:00,22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-12-2025 21:00,22.368195,82.746431,PM10,65,87,67
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-12-2025 21:00,22.368195,82.746431,SO2,8,89,29
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-12-2025 21:00,22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-12-2025 21:00,22.348441,82.549611,PM10,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-12-2025 21:00,25.592539,85.227158,NO2,10,39,26
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-12-2025 21:00,25.592539,85.227158,SO2,13,79,19
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",16-12-2025 21:00,25.610369,85.132568,NO2,NA,NA,NA
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",16-12-2025 21:00,25.610369,85.132568,OZONE,28,29,28
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",16-12-2025 21:00,25.599486,85.113666,PM2.5,90,190,130
India,Bihar,Patna,"Samanpura, Patna - BSPCB",16-12-2025 21:00,25.596727,85.085624,PM2.5,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB",16-12-2025 21:00,25.596727,85.085624,NO2,20,21,21
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-12-2025 21:00,30.751462,76.762879,NH3,1,2,2
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-12-2025 21:00,30.751462,76.762879,SO2,6,13,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-12-2025 21:00,30.751462,76.762879,OZONE,1,76,64
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-12-2025 21:00,21.194815,81.31477,PM10,63,118,92
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-12-2025 21:00,21.194815,81.31477,NH3,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-12-2025 21:00,26.0881305,87.93840336,PM2.5,35,47,42
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",16-12-2025 21:00,26.63086,84.90051,PM10,42,159,106
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",16-12-2025 21:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-12-2025 21:00,26.11442,85.39813,CO,52,116,71
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-12-2025 21:00,25.586562,85.043586,PM10,117,278,172
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",16-12-2025 21:00,28.672342,77.31526,OZONE,3,87,56
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",16-12-2025 21:00,28.699793,77.165453,PM10,177,478,331
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",16-12-2025 21:00,28.699793,77.165453,NO2,61,151,96
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-12-2025 21:00,23.107969,72.574648,PM2.5,75,127,91
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-12-2025 21:00,23.107969,72.574648,CO,28,70,43
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-12-2025 21:00,23.107969,72.574648,OZONE,11,60,51
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",16-12-2025 21:00,22.977134,72.553024,NO2,37,130,72
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",16-12-2025 21:00,23.002657,72.591912,OZONE,52,69,62
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",16-12-2025 21:00,28.588333,77.221667,SO2,6,39,19
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-12-2025 21:00,28.611281,77.237738,PM2.5,133,420,312
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-12-2025 21:00,28.611281,77.237738,PM10,152,395,254
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-12-2025 21:00,28.611281,77.237738,NO2,39,156,91
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-12-2025 21:00,28.611281,77.237738,OZONE,1,124,72
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",16-12-2025 21:00,28.636429,77.201067,NH3,6,10,8
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",16-12-2025 21:00,28.6573814,77.1585447,NO2,42,186,106
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",16-12-2025 21:00,28.530785,77.271255,CO,54,134,73
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",16-12-2025 21:00,28.623763,77.287209,PM10,141,401,241
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",16-12-2025 21:00,28.674045,77.131023,PM2.5,57,451,346
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",16-12-2025 21:00,28.674045,77.131023,PM10,125,417,256
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",16-12-2025 21:00,28.60909,77.0325413,PM2.5,309,500,334
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",16-12-2025 21:00,28.60909,77.0325413,PM10,174,442,322
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",16-12-2025 21:00,28.60909,77.0325413,SO2,13,24,17
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",16-12-2025 21:00,28.570173,76.933762,NO2,89,118,106
India,Delhi,Delhi,"Narela, Delhi - DPCC",16-12-2025 21:00,28.822836,77.101981,PM10,147,389,240
India,Delhi,Delhi,"Pusa, Delhi - DPCC",16-12-2025 21:00,28.639652,77.146275,CO,48,112,83
India,Delhi,Delhi,"Pusa, Delhi - IMD",16-12-2025 21:00,28.63611,77.173332,OZONE,29,128,109
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-12-2025 21:00,28.563262,77.186937,SO2,14,30,22
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-12-2025 21:00,28.563262,77.186937,CO,38,100,61
India,Delhi,Delhi,"Rohini, Delhi - DPCC",16-12-2025 21:00,28.732528,77.11992,OZONE,4,130,91
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-12-2025 21:00,28.647622,77.315809,NH3,13,20,16
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",16-12-2025 21:00,28.695381,77.181665,OZONE,5,88,60
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",16-12-2025 21:00,28.4706914,77.1099364,PM10,144,401,242
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",16-12-2025 21:00,28.7256504,77.2011573,PM10,182,409,241
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",16-12-2025 21:00,28.656756,77.227234,PM2.5,218,383,332
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",16-12-2025 21:00,28.656756,77.227234,NH3,6,10,8
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",16-12-2025 21:00,28.656756,77.227234,CO,50,83,55
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",16-12-2025 21:00,28.498571,77.26484,SO2,11,26,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",16-12-2025 21:00,28.5504249,77.2159377,PM2.5,293,416,363
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",16-12-2025 21:00,28.5504249,77.2159377,PM10,184,442,278
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",16-12-2025 21:00,28.5504249,77.2159377,NO2,35,69,48
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",16-12-2025 21:00,28.710508,77.249485,PM2.5,237,411,344
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",16-12-2025 21:00,28.5627763,77.1180053,PM10,133,235,196
India,Delhi,Delhi,"ITO, Delhi - CPCB",16-12-2025 21:00,28.628624,77.24106,NH3,3,5,4
